stroke_count,character,pinyin
14,阚,hǎn
19,闚,kuī
19,闛,táng
20,闡,chǎn
20,闟,xì
16,阛,huán
21,闢,pì
5,闪,shǎn
10,閃,shǎn
6,问,wèn
6,闭,bì
6,闯,chuǎng
6,闫,yàn
11,閉,bì
7,间,jiān
7,闲,xián
7,闷,mèn
7,闵,mǐn
7,闰,rùn
7,闱,wéi
7,闶,kāng
12,間,jiān
12,開,kāi
7,闳,hóng
12,閒,xián
12,閗,dòu
12,閔,mǐn
12,閏,rùn
12,閑,xián
8,闹,nào
8,闸,zhá
13,閟,bì
13,閛,pēng
9,闻,wén
9,阁,gé
9,阀,fá
9,闽,mǐn
9,闺,guī
9,阂,hé
9,闾,lǘ
9,闼,tà
14,閤,gé
14,閣,gé
14,䦶,zhèng
14,閧,hòng
14,関,guān
10,阅,yuè
10,阄,jiū
10,阆,láng
10,阃,kǔn
15,閱,yuè
15,䦟,wěn
14,閮,tíng
15,閯,shà
14,閭,lǘ
15,閬,làng
14,閰,jú
15,閳,chǎn
15,閴,qù
11,阐,chǎn
11,阎,yán
11,阉,yān
11,阈,yù
11,阋,xì
11,阏,è
11,阌,wén
11,阍,hūn
11,阊,chāng
16,閶,chāng
17,闀,xiàng
16,閺,wén
16,閻,yán
16,閾,yù
16,閿,wén
16,閹,yān
16,閽,hūn
12,阔,kuò
12,阑,lán
12,阕,què
12,阒,qù
11,阇,dū
17,闆,bǎn
17,闇,àn
17,闅,wén
17,闊,kuò
16,閷,shài
17,闉,yīn
12,阓,huì
17,闄,yǎo
17,闃,qù
16,闍,dū
17,闌,lán
12,𬮱,yīn
8,阜,fù
11,随,suí
12,隔,gé
12,隙,xì
12,隘,ài
11,隗,kuí
13,障,zhàng
13,際,jì
13,隝,dǎo
14,隤,tuí
14,隥,dèng
14,隣,lín
14,隧,suì
14,隨,suí
15,險,xiǎn
14,隩,ào
15,隦,jiǎo
16,隱,yǐn
16,隰,xí
16,隲,é
17,隳,huī
4,队,duì
5,阡,qiān
5,阢,wù
5,阤,zhì
6,防,fáng
6,阳,yáng
6,阶,jiē
6,阵,zhèn
6,阴,yīn
6,阮,ruǎn
6,阱,jǐng
6,阪,bǎn
6,阯,zhǐ
6,阨,è
7,际,jì
7,阿,ā
7,陈,chén
7,陆,lù
7,附,fù
7,阻,zǔ
7,陀,tuó
7,陇,lǒng
7,陂,bēi
7,陉,xíng
7,阼,zuò
7,阽,diàn
7,陁,tuó
7,阸,è
8,限,xiàn
8,降,jiàng
8,陕,shǎn
8,陌,mò
8,陋,lòu
8,陔,gāi
8,陑,ér
8,𬮿,gāi
8,陎,shū
8,𬯀,jī
9,院,yuàn
9,除,chú
9,险,xiǎn
9,陡,dǒu
9,陛,bì
9,陨,yǔn
9,陟,zhì
9,陠,pū
9,陣,zhèn
9,陧,niè
9,陞,shēng
9,陙,chún
9,陗,qiào
9,陜,xiá
9,陝,shǎn
10,陷,xiàn
10,陶,táo
10,陪,péi
10,陵,líng
10,陲,chuí
10,陰,yīn
10,陬,zōu
10,陳,chén
10,陸,lù
10,陴,pí
10,陮,duì
10,𨺙,nì
11,隐,yǐn
11,隆,lóng
11,隋,suí
11,隅,yú
11,隍,huáng
11,陽,yáng
11,階,jiē
11,隈,wēi
11,隊,duì
11,隃,shù
11,隄,dī
11,隂,yīn
10,陼,zhǔ
11,陻,yīn
11,𬯎,tuí
8,隶,lì
17,隸,lì
8,隹,zhuī
18,雠,chóu
18,雜,zá
18,雙,shuāng
18,雞,jī
17,雚,guàn
18,雟,xī
17,雘,wò
19,難,nán
18,離,lí
10,隼,sǔn
10,隽,juàn
10,隻,zhī
10,隺,hú
11,雀,què
12,集,jí
12,雄,xióng
12,雅,yǎ
12,雇,gù
12,雁,yàn
14,雌,cí
13,雍,yōng
13,雏,chú
13,雉,zhì
13,雎,jū
13,雊,gòu
12,雋,juàn
14,雒,luò
14,雑,zá
16,雕,diāo
16,雔,chóu
17,雖,suī
8,雨,yǔ
18,霤,liù
18,霣,yǔn
19,霭,ǎi
19,霪,yín
19,霨,wèi
18,霧,wù
19,霫,xí
18,霩,kuò
21,露,lù
20,霰,sǎn
19,霳,lóng
20,霮,dàn
21,霸,bà
21,霹,pī
22,霾,mái
24,靈,líng
24,靃,huò
24,靄,ǎi
25,靉,ài
11,雪,xuě
11,雩,yú
12,雯,wén
12,雳,lì
12,雱,pāng
12,雰,fēn
12,雲,yún
12,雮,mù
13,雷,léi
13,零,líng
13,雾,wù
13,雹,báo
13,電,diàn
14,需,xū
14,霁,jì
15,震,zhèn
15,霉,méi
14,霆,tíng
15,霄,xiāo
15,霈,pèi
15,霅,zhà
15,霂,mù
16,霍,huò
16,霖,lín
16,霎,shà
16,霓,ní
16,霏,fēi
16,霑,zhān
17,霞,xiá
17,霜,shuāng
17,霚,wù
17,霠,yīn
17,霘,dòng
17,霝,líng
8,青,qīng
12,靓,jìng
13,靖,jìng
14,静,jìng
16,靛,diàn
16,靜,jìng
8,非,fēi
19,靡,mí
12,辈,bèi
15,靠,kào
9,面,miàn
8,靣,miàn
16,靦,tiǎn
9,革,gé
19,鞴,bèi
19,鞲,gōu
18,鞳,tà
20,鞺,tāng
20,鞻,lóu
21,鞿,jī
22,韂,chàn
23,韈,wà
24,韆,qiān
12,靰,wù
12,靭,rèn
12,靮,dí
12,靱,rèn
12,靬,qián
13,靴,xuē
13,靶,bǎ
13,靳,jìn
12,靸,sǎ
13,靹,nà
13,靵,niǔ
13,靷,yǐn
14,鞅,yāng
14,靼,dá
14,靿,yào
14,靺,mò
14,鞄,páo
14,靽,bàn
14,鞁,bèi
15,鞋,xié
15,鞍,ān
15,鞑,dá
15,鞒,qiáo
15,鞎,hén
15,鞏,gǒng
15,鞊,jié
16,鞘,qiào
16,鞔,mán
16,鞓,tīng
15,鞗,tiáo
16,鞖,suī
17,鞠,jū
17,鞡,la
17,鞚,kòng
17,鞝,shàng
17,鞛,běng
17,鞟,kuò
18,鞭,biān
18,鞯,jiān
18,鞣,róu
18,鞫,jū
17,鞬,jiān
18,鞮,dī
18,鞨,hé
18,鞧,qiū
18,鞦,qiū
18,鞪,mù
4,韦,wéi
14,韬,tāo
19,韟,gāo
24,韥,dú
7,韧,rèn
12,韌,rèn
9,韨,fú
14,韍,fú
12,韩,hán
17,韓,hán
13,韪,wěi
13,韫,yùn
18,韗,yùn
9,韭,jiǔ
19,韲,jī
12,韮,jiǔ
16,韰,xiè
17,韱,xiān
9,音,yīn
19,韻,yùn
19,韼,péng
20,響,xiǎng
20,韽,ān
21,黯,àn
13,韵,yùn
13,韴,zá
14,韶,sháo
14,韷,lè
17,韺,yīng
6,页,yè
9,頁,yè
16,颠,diān
19,類,lèi
16,颟,mān
16,颡,sǎng
19,顗,yǐ
18,顝,kuī
19,願,yuàn
19,顛,diān
20,顟,láo
20,顣,cù
18,颢,hào
21,顧,gù
21,顨,xùn
19,颤,chàn
22,顩,yǎn
22,顫,chàn
22,顪,huì
23,顯,xiǎn
20,颥,rú
23,顬,rú
25,顱,lú
23,颧,quán
27,顳,niè
26,顴,quán
8,顶,dǐng
8,顷,qǐng
11,頂,dǐng
11,頃,qǐng
9,项,xiàng
9,顺,shùn
12,須,xū
12,項,xiàng
12,順,shùn
13,頉,yí
10,预,yù
10,顿,dùn
10,顾,gù
10,顽,wán
10,颁,bān
10,颂,sòng
13,預,yù
10,颃,háng
13,頍,kuǐ
13,頎,qí
13,頌,sòng
13,頒,bān
13,頊,xū
13,頋,ě
13,頓,dùn
10,𫠆,kuǐ
11,领,lǐng
11,颇,pō
11,颈,jǐng
11,颅,lú
14,頗,pō
14,領,lǐng
11,𬱖,dí
12,颊,jiá
12,颌,hé
12,颉,jié
12,颏,kē
15,頫,fǔ
15,頠,wěi
15,頨,yǔ
12,颋,tǐng
15,頞,è
15,頜,hé
15,頦,hái
12,𫖮,yǐ
12,𫖯,fǔ
12,𬱟,wěi
13,频,pín
13,颖,yǐng
13,颓,tuí
13,颐,yí
13,颔,hàn
16,頭,tóu
16,頸,jǐng
16,頻,pín
16,頵,yūn
16,頰,jiá
16,頹,tuí
16,頷,hàn
16,頤,yí
16,頺,tuí
16,頳,chēng
13,𫖳,jūn
14,颗,kē
17,顆,kē
17,顀,chuí
15,题,tí
15,额,é
15,颜,yán
15,颚,è
16,颞,niè
18,題,tí
15,颛,zhuān
18,顒,yóng
15,颙,yóng
18,顐,wèn
18,顏,yán
18,額,é
18,顑,kǎn
18,顎,è
18,顓,zhuān
18,顔,yán
18,顕,xiǎn
4,风,fēng
9,風,fēng
13,飕,sōu
14,飗,liú
14,飖,yáo
18,颼,sōu
19,飀,liú
19,颻,yáo
15,飘,piāo
16,飙,biāo
16,飚,biāo
21,飆,biāo
12,颩,biāo
9,飒,sà
9,飑,biāo
9,飐,zhǎn
14,颱,tái
16,颵,shāo
12,飓,jù
7,飏,yáng
13,飔,sī
18,颺,yáng
9,飛,fēi
9,食,shí
13,馍,mó
13,馏,liú
12,馉,gǔ
18,餼,xì
17,餽,kuì
13,馌,yè
14,馒,mán
13,馐,xiū
14,馑,jǐn
19,饅,mán
18,饈,xiū
18,饆,bì
15,馔,zhuàn
15,馓,sǎn
20,饋,kuì
20,饑,jī
20,饏,dàn
20,饐,yì
20,饒,ráo
20,饌,zhuàn
22,饕,tāo
22,饔,yōng
21,饘,zhān
23,饜,yàn
24,饝,mó
25,饟,xiǎng
27,饡,zàn
5,饥,jī
10,飢,jī
5,饤,dìng
25,馕,náng
12,飧,sūn
12,飨,xiǎng
6,饧,táng
11,飦,zhān
11,飥,tuō
7,饭,fàn
7,饮,yǐn
7,饬,chì
7,饨,tún
7,饪,rèn
7,饫,yù
7,饩,xì
12,飲,yǐn
12,飯,fàn
12,飭,chì
12,飩,tún
13,飮,yǐn
12,飰,fàn
12,飪,rèn
8,饰,shì
8,饲,sì
8,饱,bǎo
8,饯,jiàn
8,饴,yí
13,飽,bǎo
13,飼,sì
13,飳,tǒu
14,飸,tāo
13,飷,jiě
13,飾,shì
8,饳,duò
9,饶,ráo
9,饼,bǐng
9,蚀,shí
9,饷,xiǎng
9,饵,ěr
9,饺,jiǎo
15,餍,yàn
14,養,yǎng
14,餂,tiǎn
9,饸,hé
9,饹,le
15,餈,cí
14,餁,rèn
14,餃,jiǎo
14,餉,xiǎng
14,餆,yáo
14,餇,tóng
15,飺,cí
13,餀,hài
14,餌,ěr
9,饻,xī
16,餐,cān
10,饿,è
10,馁,něi
10,馀,yú
10,饽,bō
15,餘,yú
10,饾,dòu
15,餗,sù
10,馂,jùn
15,餖,dòu
15,餔,bù
15,餒,něi
15,餓,è
10,𫗧,sù
11,馆,guǎn
11,馅,xiàn
11,馄,hún
11,馃,guǒ
14,餅,bǐng
16,餦,zhāng
16,館,guǎn
16,餚,yáo
16,餟,zhuì
12,馈,kuì
12,馋,chán
12,馊,sōu
18,餮,tiè
12,馇,chā
17,餬,hú
17,餱,hóu
17,餵,wèi
17,餫,yùn
9,首,shǒu
11,馗,kuí
17,馘,guó
9,香,xiāng
18,馧,yūn
20,馨,xīn
14,馝,bì
16,馞,bó
18,馥,fù
3,马,mǎ
10,馬,mǎ
13,蓦,mò
13,骞,qiān
13,骜,ào
13,骝,liú
13,骟,shàn
20,騫,qiān
19,騷,sāo
20,騰,téng
13,𫘪,yuán
13,𫘬,xí
14,骡,luó
14,骠,biāo
14,骢,cōng
21,騾,luó
21,驅,qū
20,驀,mò
21,騻,shuāng
21,騺,zhì
21,驄,cōng
21,騽,xí
21,騼,lù
21,騿,zhāng
20,驁,ào
21,驇,zhì
21,驂,cān
20,驆,bì
11,骕,sù
23,驌,sù
20,驊,huá
22,驎,lín
22,驈,yù
22,驑,liú
22,驕,jiāo
15,骣,chǎn
15,𬴊,lín
23,驗,yàn
22,驚,jīng
23,驘,luó
23,驙,zhān
23,驖,tiě
23,驛,yì
17,骤,zhòu
24,驟,zhòu
19,骥,jì
26,驡,lóng
26,驢,lǘ
20,骧,xiāng
27,驦,shuāng
26,驥,jì
20,骦,shuāng
27,驩,huān
5,冯,féng
5,驭,yù
12,馮,féng
6,驰,chí
6,驯,xún
6,驮,tuó
13,馳,chí
13,馴,xún
7,驱,qū
7,驳,bó
7,驴,lǘ
14,駃,jué
14,馻,yǔn
14,馿,lǘ
7,驲,rì
7,𫘜,wén
7,𫘝,jué
8,驻,zhù
8,驶,shǐ
8,驾,jià
8,驼,tuó
8,驿,yì
8,驹,jū
8,驸,fù
8,驷,sì
8,驽,nú
8,驺,zōu
8,骀,dài
8,驵,zǎng
15,駚,yǎng
15,駕,jià
15,駝,tuó
15,駛,shǐ
15,駉,jiōng
15,駐,zhù
15,駞,tuó
15,駋,zhāo
15,駜,bì
8,𬳵,pī
8,𬳶,jiōng
8,𫠊,xuán
9,骄,jiāo
9,骇,hài
9,骆,luò
9,骁,xiāo
9,骈,pián
9,骅,huá
9,骃,yīn
16,駮,bó
16,駰,yīn
16,駣,táo
16,駥,róng
16,駨,xūn
9,𬳽,shēn
9,骉,biāo
10,验,yàn
10,骏,jùn
10,骋,chěng
10,骊,lí
10,骎,qīn
17,騃,ái
17,駵,liú
17,駸,qīn
17,駹,máng
10,骍,xīng
17,駷,sǒng
17,騁,chěng
17,駶,jú
10,𬳿,tú
11,骑,qí
11,骓,zhuī
11,骐,qí
11,骖,cān
11,骒,kè
18,騎,qí
16,駳,dàn
18,騄,lù
18,騇,shè
18,騍,kè
18,騊,táo
11,骔,zōng
11,𬴂,fēi
11,𫘦,táo
11,𫘧,lù
12,骗,piàn
12,骚,sāo
12,骛,wù
19,騔,gé
12,骘,zhì
12,骙,kuí
19,騙,piàn
19,騠,tí
19,騛,fēi
18,騧,guā
19,騣,zōng
12,𬴃,huō
12,𫘨,tí
9,骨,gǔ
19,髋,kuān
19,髌,bìn
19,髆,bó
19,髉,bó
20,髏,lóu
20,髎,liáo
21,髓,suǐ
22,體,tǐ
22,髑,dú
21,髒,zāng
23,髕,bìn
11,骩,wěi
12,骫,wěi
13,骰,tóu
13,骱,jiè
13,骯,āng
14,骷,kū
14,骶,dǐ
14,骳,bèi
15,骸,hái
15,骼,gé
15,骺,hóu
15,骹,qiāo
15,骻,kuà
16,骾,gěng
17,髁,kē
17,髀,bì
15,骿,pián
18,髅,lóu
18,髂,qià
18,髃,yú
10,高,gāo
23,髞,sào
10,髟,biāo
20,鬓,bìn
20,鬑,lián
20,鬐,qí
20,鬒,zhěn
21,鬘,mán
21,鬖,sān
22,鬛,liè
22,鬚,xū
22,鬙,sēng
23,鬟,huán
24,鬢,bìn
25,鬣,liè
12,髠,kūn
13,髡,kūn
13,髢,dí
14,髦,máo
14,髤,xiū
14,髣,fǎng
14,髥,rán
14,髪,fà
14,髧,dàn
15,髯,rán
16,髭,zī
15,髮,fà
15,髫,tiáo
15,髳,máo
15,髴,fú
15,髲,bì
16,髻,jì
16,髹,xiū
17,鬂,bìn
17,髿,suō
17,髼,péng
17,髽,zhuā
17,鬀,tì
18,鬃,zōng
18,鬈,quán
18,鬆,sōng
18,鬄,dí
18,鬅,péng
19,鬏,jiū
19,鬋,jiǎn
19,鬉,zōng
15,鬧,nào
10,鬯,chàng
29,鬱,yù
10,鬲,gé
20,鬸,liù
22,鬻,yù
16,鬳,yàn
18,鬶,guī
19,鬷,zōng
9,鬼,guǐ
20,魔,mó
19,魑,chī
20,魒,piāo
20,魖,xū
12,鬽,mèi
13,魂,hún
13,魁,kuí
13,鬿,qí
14,魄,pò
14,魅,mèi
14,魃,bá
14,魆,xū
15,魇,yǎn
16,魉,liǎng
16,魈,xiāo
17,魏,wèi
17,魍,wǎng
17,魋,tuí
8,鱼,yú
11,魚,yú
18,鳍,qí
18,鳌,áo
18,鳎,tǎ
18,鳏,guān
18,鳐,yáo
18,鳑,páng
21,鰜,qiàn
21,鰡,liú
21,鰨,tǎ
21,鰪,é
18,鳒,jiān
21,鰟,fáng
17,鲾,bī
21,鰤,shī
21,鰫,yóng
21,鰧,téng
20,鰰,shen
21,鰞,wū
21,鰬,qián
18,䲢,téng
19,鳖,biē
19,鳗,mán
19,鳕,xuě
19,鳔,biào
19,鳚,wèi
19,鳙,yōng
22,鰽,qiú
22,鱇,kāng
19,鳓,lè
21,鰲,áo
19,鳘,mǐn
22,鰹,jiān
19,鳛,xí
21,鰷,tiáo
22,鱂,jiāng
22,鰵,mǐn
22,鰸,qū
22,鰻,mán
22,鰿,jì
20,鱀,jì
22,鱄,zhuān
19,𬶭,jì
19,𩾌,kāng
20,鳞,lín
20,鳝,shàn
20,鳟,zūn
23,鱖,guì
20,鳜,guì
22,鱉,biē
23,鱗,lín
22,鱌,xiàng
23,鱓,shàn
20,𬶮,xī
21,鳢,lǐ
21,鳡,gǎn
24,鱧,lǐ
24,鱤,gǎn
24,鱥,guì
21,鳣,zhān
24,鱣,zhān
21,鳠,hù
24,鱯,hù
22,鳤,guǎn
24,鱮,xù
26,鱲,liè
26,鱵,zhēn
23,𫚭,liè
30,鱺,lí
13,魜,rén
10,鱽,dāo
13,魛,dāo
33,鱻,xiān
14,魟,hóng
11,鱾,jǐ
12,鲁,lǔ
12,鱿,yóu
12,鲂,fáng
12,鲀,tún
12,鲃,bā
15,魱,hú
15,魣,xù
15,魳,zā
15,魫,shěn
15,魰,wén
15,魵,fén
15,魸,pian
13,鲍,bào
13,稣,sū
13,鲇,nián
13,鲈,lú
13,鲆,píng
13,鲎,hòu
13,鲋,fù
13,鲅,bà
16,鮈,jū
13,鲌,bà
16,鮊,bà
13,鲏,pí
13,鲐,tái
16,鮣,yìn
13,鲉,yóu
16,鮀,tuó
16,鮄,fú
13,鲄,hé
13,鲊,zhǎ
16,魾,pī
16,鮍,pī
16,鮁,bō
16,鮋,yóu
16,鮌,gǔn
16,䲟,yìn
16,魺,hé
16,魽,hán
16,魿,líng
16,鮅,bì
16,鮇,wèi
16,鮎,nián
16,鮘,dai
13,𬶋,jū
13,𬶍,tuó
14,𫚖,cǐ
14,鲜,xiān
14,鲑,guī
14,鲟,xún
14,鲛,jiāo
14,鲚,jì
14,鲔,wěi
17,鮠,wéi
17,鮮,xiān
17,鮟,àn
14,鲕,ér
14,鲞,xiǎng
17,鮡,zhào
14,鲙,kuài
14,鲝,zhǎ
14,鲒,jié
14,鲗,zéi
17,鮨,yì
17,鮰,huí
14,鲓,kǎo
17,鮭,guī
17,鮪,wěi
14,鲖,tóng
14,𫚕,shī
14,鲘,hòu
14,𬶐,zhào
14,𬶏,wéi
14,𩽾,ān
15,鲤,lǐ
15,鲨,shā
15,鲫,jì
15,鲧,gǔn
15,鲡,lí
15,鲠,gěng
15,鲥,shí
15,鲦,tiáo
15,鲩,huàn
18,鯆,pū
18,鯒,yǒng
15,鲣,jiān
18,鮻,suō
15,鲪,jūn
18,鮼,qīn
18,鮾,něi
18,鯋,shā
18,鯏,li
18,鯁,gěng
15,鲬,yǒng
17,鯅,shān
18,鯂,su
18,鯀,gǔn
17,鯈,tiáo
18,鯊,shā
18,鯐,zou
18,鯓,ní
15,𩾃,miǎn
16,鲸,jīng
15,鲢,lián
16,鲶,nián
16,鲮,líng
16,鲱,fēi
16,鲰,zōu
16,鲲,kūn
16,鲷,diāo
16,鲵,ní
16,鲭,qīng
16,鲳,chāng
16,鲴,gù
16,鲻,zī
19,鯔,zī
19,鯮,zōng
19,鯝,gù
19,鯕,qí
16,鲯,qí
19,鯡,fèi
16,鲹,shēn
19,鯙,chún
19,鯚,jì
19,鯛,diāo
19,鯵,shēn
19,鯩,lún
19,鯬,lí
19,鯖,zhēng
18,鯗,xiǎng
21,䲣,yú
19,鯘,něi
19,鯨,jīng
16,鲺,shī
17,鳄,è
17,鳃,sāi
17,鳅,qiū
17,鳊,biān
17,鳇,huáng
20,鰕,xiā
17,鲽,dié
17,鳈,quán
17,鲿,cháng
17,鳀,tí
20,鰁,quán
17,鳁,wēn
17,鳉,jiāng
17,鳆,fù
20,鰉,huáng
20,鰠,sāo
17,鲼,fèn
20,䲡,qiū
17,鳂,wēi
20,鯶,hǔn
17,鳋,sāo
20,鰌,qiū
20,䲠,chūn
18,鯽,zéi
17,𬶟,là
17,𬶠,liàn
17,𬶨,jì
5,鸟,niǎo
15,鹤,hè
15,鹞,yào
14,鹘,gǔ
15,鹣,jiān
21,鷉,tī
15,鹡,jí
21,䴘,tī
15,鹟,wēng
21,鷃,yàn
21,鶺,jí
21,鶲,wēng
21,鷇,kòu
21,鶳,shī
21,鶸,ruò
21,鷁,yì
15,鹠,liú
21,鶴,hè
15,鹝,yì
15,鹢,yì
15,𬸣,xiān
16,鹦,yīng
16,鹧,zhè
16,鹨,liù
22,鷟,zhuó
22,鷖,yī
22,鷘,chì
16,𬸦,zhuó
17,鹫,jiù
17,鹬,yù
17,鹩,liáo
17,鹪,jiāo
23,鷣,yín
23,鷥,sī
23,鷧,yì
23,鷱,gāo
23,鷲,jiù
23,鷷,zūn
23,鷭,fán
24,鷫,sù
23,鷳,xián
22,鷵,tú
23,鷼,xián
22,鷩,bì
23,鷴,xián
23,鷦,jiāo
24,鷺,lù
13,鹔,sù
17,𬸪,fán
18,鹰,yīng
18,鹭,lù
18,鹮,huán
24,鸊,pì
24,䴙,pì
18,鹯,zhān
24,鸂,xī
24,鷹,yīng
24,鸀,chǔ
24,鷿,pì
24,鸁,luó
10,鸴,xué
24,鸇,zhān
24,鷽,xué
18,鹱,hù
25,鸍,mí
18,鹲,méng
26,鸓,lěi
27,鸖,hè
22,鹳,guàn
28,鸘,shuāng
22,鹴,shuāng
7,鸡,jī
7,鸠,jiū
13,鳰,ru
13,鳩,jiū
13,鳪,bú
8,鸢,yuān
14,鳴,míng
14,鳳,fèng
14,鳶,yuān
8,鸤,shī
9,鸦,yā
9,鸥,ōu
9,鸨,bǎo
9,鸩,zhèn
15,鴃,jué
15,鳾,shī
15,鴉,yā
15,䴓,shī
15,鴂,jué
9,鸧,cāng
15,鳷,zhī
15,鳿,yù
10,鸭,yā
10,鸳,yuān
10,鸯,yāng
10,鸵,tuó
10,鸬,lú
10,鸪,gū
10,鸱,chī
10,鸫,dōng
10,鸶,sī
10,鸲,qú
10,鸮,xiāo
10,鸰,líng
16,鴥,yù
16,鴫,tian
16,鴣,gū
16,鴦,yāng
16,鴪,yù
16,鴨,yā
16,鴟,chī
16,鴐,gē
16,鴧,ròng
16,鴓,miè
17,鴜,cí
16,鴢,yǎo
16,鴙,zhì
16,鴞,xiāo
16,鴒,líng
11,鸿,hóng
11,鸽,gē
11,鸾,luán
11,鸹,guā
11,鸷,zhì
11,鸺,xiū
11,鸸,ér
11,鸻,héng
16,鴱,ài
17,鴿,gē
17,鵀,rén
17,鴮,wū
17,鴲,zhī
17,鴷,liè
11,鸼,zhōu
17,鴾,móu
17,鴼,luò
17,鵂,xiū
17,鴰,guā
17,鴻,hóng
17,䴕,liè
17,鴹,yáng
17,䴔,jiāo
17,鵄,zhī
17,鴭,duī
17,鴳,yàn
17,鴴,héng
17,鴵,xiāo
17,鴺,tí
17,鴽,rú
17,鵁,jiāo
12,鹅,é
12,鹃,juān
12,鹄,gǔ
12,鹆,yù
12,鹂,lí
12,鹁,bó
12,鹈,tí
12,鹇,xián
12,鹀,wú
18,鵟,kuáng
18,鵋,jì
18,鵏,bǔ
18,鵝,é
18,鵣,lài
12,𬷕,bǔ
12,𫛭,kuáng
13,鹏,péng
13,鹊,què
13,鹉,wǔ
13,鹑,chún
13,鹌,ān
19,鵰,diāo
19,鶇,dōng
13,鹎,bēi
19,鵳,jiān
19,鶎,zun
19,鵲,què
19,鶄,jīng
13,鹓,yuān
13,鹍,kūn
13,鹐,qiān
19,鶃,yì
19,鶆,lái
19,鶊,gēng
19,䴖,jīng
13,鹒,gēng
19,鵬,péng
19,鶍,yi
19,鵨,shū
19,鵼,kōng
19,鶈,qī
19,鵪,ān
14,鹗,è
14,鹜,wù
14,鹚,cí
14,鹕,hú
13,鹋,miáo
14,鹛,méi
20,鶕,ān
20,䴗,jú
20,鶝,fú
20,鶒,chì
20,鶗,tí
19,鶜,máo
20,鶟,tú
20,鶡,hé
20,鶫,dong
20,鶚,è
14,鹖,hé
20,鶢,yuán
20,鶠,yǎn
14,鹙,qiū
19,鶐,shù
19,鶓,miáo
20,鶩,wù
14,𬸘,yǎn
14,𬸚,yuè
24,鹼,jiǎn
24,鹽,yán
16,鹾,cuó
20,鹹,xián
11,鹿,lù
21,麝,shè
21,麜,lì
22,麞,zhāng
23,麟,lín
25,麡,qí
13,麂,jǐ
13,麀,yōu
30,麣,yán
33,麤,cū
15,麄,cū
15,麃,páo
16,麇,jūn
16,麈,zhǔ
16,麆,zhù
16,麅,páo
17,麋,mí
17,麉,jiān
17,麊,mí
18,麐,lín
18,麎,chén
18,麏,jūn
19,麓,lù
19,麒,qí
19,麑,ní
19,麗,lì
19,麕,jūn
19,麖,jīng
20,麚,jiā
7,麦,mài
11,麥,mài
14,麧,hé
11,麸,fū
15,麨,chǎo
15,麩,fū
17,麯,qū
17,麰,móu
19,麴,qū
15,麹,qū
20,麵,miàn
11,麻,má
14,麽,mó
14,麼,me
15,麾,huī
17,麿,mo
11,黄,huáng
12,黃,huáng
16,黉,hóng
16,黇,tiān
17,黋,kuàng
12,黍,shǔ
15,黎,lí
17,黏,nián
12,黑,hēi
11,黒,hēi
23,黴,méi
26,黶,yǎn
16,默,mò
16,黔,qián
17,黛,dài
17,黝,yǒu
17,黜,chù
17,點,diǎn
18,黠,xiá
18,黟,yī
18,黡,yǎn
19,黢,qū
20,黩,dú
20,黧,lí
20,黥,qíng
20,黨,dǎng
20,黪,cǎn
21,黮,dǎn
12,黹,zhǐ
16,黺,fěn
17,黻,fú
19,黼,fǔ
8,黾,miǎn
23,鼇,áo
20,鼍,tuó
24,鼈,biē
25,鼉,tuó
26,鼊,bì
17,黿,yuán
18,鼂,cháo
19,鼄,zhū
21,鼅,zhī
12,鼎,dǐng
14,鼐,nài
14,鼏,mì
14,鼑,dǐng
15,鼒,zī
13,鼓,gǔ
22,鼜,qì
24,鼞,tāng
18,鼖,fén
19,鼗,táo
21,鼙,pí
22,鼘,yuān
13,鼠,shǔ
23,鼹,yǎn
23,鼷,xī
23,鼶,sī
17,鼢,fén
17,鼤,wén
18,鼬,yòu
18,鼩,qú
18,鼫,shí
18,鼪,shēng
18,鼥,bá
20,鼯,wú
20,鼰,niàn
19,鼮,tíng
21,鼱,jīng
14,鼻,bí
24,齆,wèng
25,齇,zhā
16,鼽,qiú
36,齉,nàng
17,鼾,hān
19,齁,hōu
23,齄,zhā
6,齐,qí
14,齊,qí
17,齋,zhāi
15,齑,jī
23,齏,jī
8,齿,chǐ
15,齒,chǐ
25,齸,yì
25,齻,diān
25,齺,zōu
28,齽,jìn
28,齼,chǔ
10,龀,chèn
35,齾,yà
11,龁,hé
12,龂,yín
19,齗,yín
12,𬹼,xiè
13,龄,líng
13,龅,bāo
13,龃,jǔ
13,龆,tiáo
20,齡,líng
20,齛,xiè
20,齣,chū
17,齢,líng
21,齜,chái
14,龈,kěn
14,龇,zī
21,齧,niè
21,齦,kěn
15,龊,chuò
15,龉,yǔ
23,齮,yǐ
23,齯,ní
23,齰,zé
16,𬺈,yǐ
16,𫠜,ní
17,龋,qǔ
17,龌,wò
24,齲,qǔ
21,𬺓,chǔ
5,龙,lóng
16,龍,lóng
18,龎,páng
8,垄,lǒng
20,龑,yǎn
20,䶮,yǎn
10,砻,lóng
21,龒,lóng
11,袭,xí
11,龚,gōng
11,龛,kān
22,龔,gōng
22,龓,lǒng
7,龟,guī
17,龜,guī
12,鼋,yuán
17,龠,yuè
22,龢,hé
26,龤,xié
